"H1"||"A"||||0|||18|||||0|0|0|0|0|0|100|100|100|100|100|100|85|95|100|50|80|90|5|20.8|70||0.1|||0.4|||1.2|||5.7|||13.4||10|67.2|85|||||||8|12|20||||1|2|4||||1.45|1.5|1.55|||||1.57|||4|9|14|0.16|0.22|0.22|||||25.8|||10.1|||40||0|1.5|2.9|21|27|39|4|7|13|0|4|12|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|5|8.7|16|3.8|6.5|12|0.5|1.7|4.8|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"1445051:1582070"|"1445051:5608581"
"H2"||"B"||||18|||38|||||0|0|0|0|0|0|100|100|100|100|100|100|85|95|100|60|80|90|5|13.9|50||0.2|||0.4|||1.1|||4.1|||8.1||30|66.1|85|||||||12|20|27||||0.25|0.5|1||||1.45|1.5|1.55|||||1.57|||4|9|14|0.19|0.22|0.22|||||28|||12.7|||40||0|1.5|2.9|22|31|39|7|21|25|1|8|17|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|4.8|8.1|11.7|3.6|6.1|8.8|0.5|1.6|3.5|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"1445051:1582070"|"1445051:5608582"
"H3"||"B"||||38|||109|||||0|0|0|0|0|0|100|100|100|100|100|100|90|98|100|70|90|95|5|7.3|30||0.4|||0.6|||1|||2.3|||3||45|62.7|85|||||||18|30|40||||0|0.25|0.5||||1.45|1.5|1.55|||||1.71|||0.42|1|1.4|0.15|0.22|0.22|||||31.9|||18.3|||41||3|4.5|5.9|29|41|50|12|21|29|6|19|30|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|6.3|9.9|15.1|4.7|7.2|11.3|0.6|2|4.5|4.5|5.9|7.3|||||||||||||||||||||||||||||||||"1445051:1582070"|"1445051:5608583"
"H4"||"C"||||109|||168|||||0|0|0|0|0|0|100|100|100|100|100|100|65|95|100|20|80|95|5|14|75||0.1|||0.4|||1|||4|||8.5||15|71|85|||||||2|15|45||||0|0.25|0.5||||1.25|1.5|1.7|||||1.57|||0.42|9|141|0.05|0.22|0.22|||||25.2|||9.4|||41||0|1.5|2.9|0|26|53|0|10|32|0|5|33|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|0.7|5.8|16.9|0.5|4.4|12.7|0.1|1.2|5.1|4.5|5.9|7.3|||||||||||||||||||||||||||||||||"1445051:1582070"|"1445051:5608584"
"H1"||"A"||||0|||43|||||0|0|0|0|0|0|100|100|100|100|100|100|70|78|95|28|48|65|50|63.5|90||0.3|||4.4|||14.1|||27.6|||17.1||5|26.5|45|||||||5|10|15||||3|12|20||||1.45|1.55|1.65||1.43|||1.62|||4|23|42|0.1|0.16|0.17|||||29.2|||24.1|||33||0|1.5|2.9|7|15|25|0|4|8|0|0|2|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|3.5|7.8|48.8|2.6|5.2|36.6|0.4|1.6|14.6|3.6|4.7|6|||||||||||||||||||||||||||||||"Low"|"Moist"|"1445051:1582077"|"1445051:5608604"
"H2"||"B"||||43|||107|||||0|0|0|0|0|0|100|100|100|100|100|100|70|78|85|28|48|55|50|70.5|90||0.1|||3.3|||16|||33.8|||17.3||5|16.5|45|||||||8|13|18||||0|0.25|0.5||||1.5|1.55|1.65|||||1.62|||14|28|42|0.1|0.16|0.16|||||18.2|||8.4|||39||0|1.5|2.9|18|24|30|4|8|12|0|0|3|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|2|3.8|5.6|1.5|2.4|4.2|0.2|0.8|1.7|3.5|4.6|5.5|||||||||||||||||||||||||||||||||"1445051:1582077"|"1445051:5608605"
"H3"||"C"||||107|||203|||||0|0|0|0|0|0|100|100|100|100|100|100|65|73|85|20|28|45|70|96.3|99||0|||1.3|||18.1|||62.8|||14.1||0.5|0.7|20|||||||1|3|10||||0|0.25|0.5||||1.55|1.65|1.7|||||1.73|||14|78|141|0.05|0.05|0.1||12.8|||8.6|||2.4|||35||0|1.5|2.9|0|16|23|0|1|6|0|0|0|".10"|".10"|0|0|0|0|0|0|0|0|0|0|0|0|0.2|1.3|3.6|0.2|1|2.7|0|0.3|1.1|5.6|6.7|7.8|||||||||||||||||||||||||||||||||"1445051:1582077"|"1445051:5608606"
"H1"||"A"||||0|||18|||||0|0|0|0|0|0|100|100|100|100|100|100|70|78|85|28|48|55|50|67.3|90||0.1|||3.1|||15.3|||32.3|||16.5||5|20.2|45|||||||5|12.5|20||||1|2|4||||1.5|1.55|1.65|||||1.62|||14|28|42|0.1|0.13|0.16|||||20.2|||10.7|||38||0|1.5|2.9|18|28|39|2|8|13|0|1|5|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|3.5|7.6|14|2.6|5.7|10.5|0.4|1.5|4.2|3.5|4.6|5.5|||||||||||||||||||||||||||||||||"1445051:1582118"|"1445051:5608901"
"H2"||"B"||||18|||107|||||0|0|0|0|0|0|100|100|100|100|100|100|70|78|95|28|48|75|30|69.6|90||0.1|||3.2|||15.8|||33.4|||17.1||5|16.4|50|||||||8|14|18||||0|0.25|0.5||||1.45|1.55|1.65|||||1.62|||14|28|42|0.1|0.16|0.19|||||18.7|||9|||39||0|1.5|2.9|18|25|30|4|9|12|0|1|7|".20"|".20"|0|0|0|0|0|0|0|0|0|0|0|0|2|4.1|5.6|1.5|3|4.2|0.2|0.8|1.7|4.5|5|5.5|||||||||||||||||||||||||||||||||"1445051:1582118"|"1445051:5608902"
"H3"||"C"||||107|||200|||||0|0|0|0|0|0|100|100|100|100|100|100|50|73|85|5|28|45|70|95.4|99||0|||1.3|||18|||62.1|||14||0.5|0.6|20|||||||2|4|10||||0|0.25|0.5||||1.55|1.65|1.7|||||1.73|||4|23|42|0.05|0.07|0.1||13.6|||9.5|||3|||35||0|1.5|2.9|0|16|23|0|1|6|0|0|0|".17"|".17"|0|0|0|0|0|0|0|0|0|0|0|0|0.5|1.6|4.8|0.4|1.2|3.6|0.1|0.3|1.4|4.5|5.3|6|||||||||||||||||||||||||||||||||"1445051:1582118"|"1445051:5608903"
"H1"||"A"||||0|||15|||||0|0|0|0|0|0|100|100|100|100|100|100|50|72|80|5|28|35|90|93.2|99||0|||1.4|||17|||58.2|||16.6||0.5|1.3|10|||||||1|5.5|10||||0.5|1.75|3||||1.35|1.52|1.7||1.46|||1.55|||42|92|141|0.05|0.08|0.1||16.2|||12.7|||5.9|||39||0|0.7|1.5|8|9|10|0|1.5|3|0|0|0|".10"|".10"|0|0|0|0|0|0|0|0|0|0|0|0|1.4|5.2|9.2|1|3.9|6.9|0.1|1|2.8|3.6|4.8|6|||||||||||||||||||||||||||||||||"1445054:1163127"|"1445054:3660094"
"H2"||"C"||||15|||152|||||0|0|0|0|0|0|100|100|100|100|100|100|50|65|80|5|15|35|90|92.9|99||0.6|||12.7|||36|||36.6|||7||0.5|1.6||||||||1|5.5|10||||0|0.25|0.5||||1.6|1.65|1.7||1.6|||1.68|||42|92|141|0.05|0.06|0.07||14.6|||10.8|||4|||35||0|0.7|1.5|8|9|10|0|1.5|3|0|0|0|".10"|".10"|0|0|0|0|0|0|0|0|0|0|0|0|0.2|1.8|3.6|0.2|1.4|2.7|0|0.4|1.1|4.5|5.5|6.5|||||||||||||||||||||||||||||||||"1445054:1163127"|"1445054:3660095"
"H1"||"O"||1||0|||8|||||0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||20|50|80||||0.25|0.33|0.4||||||||4|9|14|0.25|0.35|0.5|||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|45|113|180|34|84|135|4.5|22.6|54|3.5|5.6|6.5|3.2|5.1|6||||||||||||||||||||||||||||||"1445055:1155253"|"1445055:3376863"
"H2"||"O"||2||8|||200|||||0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||20|50|80||||0.35|0.45|0.55||||||||4|9|14|0.25|0.35|0.5|||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|45|113|180|34|84|135|4.5|22.6|54|3.5|5.6|6.5|3.2|5.1|6||||||||||||||||||||||||||||||"1445055:1155253"|"1445055:3376864"
"H1"||"O"||||0|||66|||||0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||20|50|80||||0.35|0.45|0.55||||||||4|9|14|0.25|0.35|0.5|||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|45|113|180|34|84|135|4.5|22.6|54|3.5|5.6|6.5|3.2|5.3|6.2||||||||||||||||||||||||||||||"1445055:1155267"|"1445055:5593427"
"H2"||"C"||||66|||200|||||0|0|0|0|0|0|100|100|100|100|100|100|50|78|100|5|48|80|25|68.8|99||0.1|||3.2|||15.6|||33|||16.9||0.5|16.2|45|||||||2|15|35||||1|2|5||||1.4|1.55|1.7|||||1.62|||1.4|14|141|0.05|0.15|0.16|||||21.5|||12.2|||38||0|1.5|2.9|0|30|54|0|9|24|0|1|13|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|2.8|8.2|15.5|2.1|6.2|11.6|0.3|1.6|4.6|4|5.5|6.5|3.5|5.2|6.2||||||||||||||||||||||||||||||"1445055:1155267"|"1445055:5593428"
"H1"||"A"||||0|||43|||||0|0|0|0|0|0|100|100|100|100|100|100|70|78|95|28|48|65|50|63.5|90||0.3|||4.4|||14.1|||27.6|||17.1||5|26.5|45|||||||5|10|15||||3|12|20||||1.45|1.55|1.65||1.43|||1.62|||4|23|42|0.1|0.16|0.17|||||29.2|||24.1|||33||0|1.5|2.9|7|15|25|0|4|8|0|0|2|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|3.5|7.8|48.8|2.6|5.2|36.6|0.4|1.6|14.6|3.6|4.7|6|||||||||||||||||||||||||||||||"Low"|"Moist"|"1445055:1582079"|"1445055:5608608"
"H2"||"B"||||43|||107|||||0|0|0|0|0|0|100|100|100|100|100|100|70|78|85|28|48|55|50|70.5|90||0.1|||3.3|||16|||33.8|||17.3||5|16.5|45|||||||8|13|18||||0|0.25|0.5||||1.5|1.55|1.65|||||1.62|||14|28|42|0.1|0.16|0.16|||||18.2|||8.4|||39||0|1.5|2.9|18|24|30|4|8|12|0|0|3|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|2|3.8|5.6|1.5|2.4|4.2|0.2|0.8|1.7|3.5|4.6|5.5|||||||||||||||||||||||||||||||||"1445055:1582079"|"1445055:5608609"
"H3"||"C"||||107|||203|||||0|0|0|0|0|0|100|100|100|100|100|100|65|73|85|20|28|45|70|96.3|99||0|||1.3|||18.1|||62.8|||14.1||0.5|0.7|20|||||||1|3|10||||0|0.25|0.5||||1.55|1.65|1.7|||||1.73|||14|78|141|0.05|0.05|0.1||12.8|||8.6|||2.4|||35||0|1.5|2.9|0|16|23|0|1|6|0|0|0|".10"|".10"|0|0|0|0|0|0|0|0|0|0|0|0|0.2|1.3|3.6|0.2|1|2.7|0|0.3|1.1|5.6|6.7|7.8|||||||||||||||||||||||||||||||||"1445055:1582079"|"1445055:5608610"
"H1"||"A"||||0|||48|||||0|0|0|0|0|0|100|100|100|100|100|100|70|78|95|28|48|75|30|71.3|90||0.1|||3.3|||16.2|||34.2|||17.5||5|16.7|50|||||||5|12|20||||3|12|20||||1.45|1.55|1.65|||||1.62|||4|23|42|0.1|0.16|0.19|||||29.8|||25.1|||33||0|1.5|2.9|23|49|73|2|7|12|0|2|15|".20"|".20"|0|0|0|0|0|0|0|0|0|0|0|0|5.8|9.8|50|4.3|7.3|37.5|0.6|2|15|3.5|4.6|5.5|||||||||||||||||||||||||||||||||"1445055:1582141"|"1445055:5608994"
"H2"||"B"||||48|||97|||||0|0|0|0|0|0|100|100|100|100|100|100|70|78|100|40|48|80|25|59.9|80||4.1|||5.8|||14.3|||22.1|||13.6||5|18.1|40|||||||18|22|35||||0.25|0.5|1||||1.4|1.45|1.6|||||1.52|||4|9|14|0.13|0.16|0.19|||||22.4|||13.4|||42||0|1.5|2.9|28|32|45|12|15|25|1|3|19|".15"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|5.1|6.6|11|3.8|5|8.2|0.5|1.3|3.3|3.5|4.6|5.5|||||||||||||||||||||||||||||||||"1445055:1582141"|"1445055:5608995"
"H3"|2|"C"||||97|||183|||||0|0|0|0|0|0|100|100|100|100|100|100|50|73|85|5|28|45|70|97.3|99||0|||1.3|||18.3|||63.4|||14.3||0.5|0.7|20|||||||1|2|10||||0.25|0.5|1||||1.55|1.65|1.7|||||1.73|||14|78|141|0.05|0.07|0.1||12.4|||8.2|||2.1|||35||0|1.5|2.9|0|0|24|0|0|6|0|0|0|".10"|".10"|0|0|0|0|0|0|0|0|0|0|0|0|0.8|1.6|4.8|0.6|1.2|3.6|0.1|0.3|1.4|5.6|6.7|7.8|||||||||||||||||||||||||||||||||"1445055:1582141"|"1445055:5608996"
"H1"||"O"||||0|||104|||||0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||22|57.5|95||||0.35|0.45|0.55||||||||4|23|42|0.25|0.3|0.35|||||||||||||0|1.5|2.9||||||||||||0|0|0|0|0|0|2|61|190|5|266|1270|49.5|129.4|213.8|37.1|97|160.3|5|25.9|64.1|6.5|8|8.5|2|3.8|5.5||||||||||||||||||||||||||||||"1445057:1163131"|"1445057:3428909"
"H2"||"C"||||104|||200|||||0|0|0|0|0|0|100|100|100|100|100|100|65|78|100|20|48|90|10|91.6|99||0|||1.4|||16.7|||57.2|||16.3||0.5|1.9|85|||||||3|6.5|10||||0.5|4.25|8||||1.6|1.68|1.75|||||1.76|||1.4|23|141|0.04|0.07|0.09||19.1|||16.9|||11.3|||32||0|1.5|2.9|0|13|16|0|1|2|0|0|0|".15"|".15"|0|0|0|0|0|0|2|25|50|2|35|90|1.9|11.2|20.5|1.4|8.4|15.4|0.2|2.2|6.1|6.5|8|8.5|2|3.8|5.5||||||||||||||||||||||||||||||"1445057:1163131"|"1445057:3660083"
"H1"||"O"||1||0|||30|||||0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||30|60|90||||0.05|0.13|0.2||||||||14|28|42|0.15|0.18|0.2|||||||||||||0|1.5|2.9||||||||||||0|0|0|0|0|0|2|61|190|5|266|1270|68|135|203|51|101|152|6.8|27|61|5.1|5.1|7.3|5|5.9|7||||||||||||||||||||||||||||||"1445057:1582171"|"1445057:5609092"
"H2"||"O"||2||30|||51|||||0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||30|60|90||||0.1|0.23|0.35||||||||4|9|14|0.2|0.23|0.25|||||||||||||0|1.5|2.9||||||||||||0|0|0|0|0|0|2|44|66|5|153|775|68|135|203|51|101|152|6.8|27|61|5.1|5.6|7.3|5|5.9|7||||||||||||||||||||||||||||||"1445057:1582171"|"1445057:5609093"
"H3"||"O"||3||51|||152|||||0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||30|60|90||||0.2|0.38|0.55||||||||4|9|14|0.2|0.25|0.3|||||||||||||0|1.5|2.9||||||||||||0|0|0|0|0|0|2|39|56|4|53|113|68|135|203|51|101|152|6.8|27|61|5.1|6.1|7.3|5|5.9|7||||||||||||||||||||||||||||||"1445057:1582171"|"1445057:5609094"
"H4"||"H"||4||152|||203|||||0|0|0|0|0|0|100|100|100|100|100|100|50|95|100|5|80|95|10|18.1|99||1.4|||2.1|||2.9|||5.7|||6||0.5|61.9|85|||||||5|20|50||||0|0|0||||1.3|1.45|1.6|||||1.52|||0.42|1|1.4|0.06|0.12|0.18|||||27.2|||11.6|||43||0|1.5|2.9|11|32|52|0.5|12|23|0|8|26|".02"|".02"|0|0|0|0|0|0|2|25|50|2|35|90|1.2|7|12.5|0.9|5.2|9.4|0.1|1.4|3.8|5.1|6.1|7.3|5|5.9|7||||||||||||||||||||||||||||||"1445057:1582171"|"1445057:5609095"
"H1"||"A"||||0|||23|||||0|0|0|0|0|0|100|100|100|100|100|100|70|78|85|15|48|55|50|63.5|90||0.3|||4.4|||14.1|||27.6|||17.1||5|26.5|45|||||||5|10|15||||0.5|1|2||||1.5|1.55|1.65|||||1.62|||14|28|42|0.1|0.13|0.16|||||17.4|||7.7|||38||0|1.5|2.9|17|23|31|2|6|10|0|0|3|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|2.4|4.8|8.2|1.8|3.6|6.2|0.2|1|2.5|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"1445068:1163238"|"1445068:5593776"
"H2"||"B"||||23|||122|||||0|0|0|0|0|0|100|100|100|100|100|100|70|85|100|40|45|95|5|33|85||2.9|||4.2|||5.7|||10.4|||9.8||5|41|85|||||||18|26|35||||0|0.25|0.5||||1.45|1.5|1.55|||||1.57|||4|9|14|0.13|0.13|0.19|||||30.4|||15.9|||41||0|1.5|2.9|27|36|44|12|18|25|1|4|25|".15"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|4.5|7.3|9.9|3.4|5.5|7.4|0.5|1.5|3|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"1445068:1163238"|"1445068:5593777"
"H3"|2|"C"||||122|||183|||||0|0|0|0|0|0|100|100|100|100|100|100|65|78|85|20|28|55|50|96.3|99||0|||1.3|||18.1|||62.7|||14.2||0.5|0.7|45|||||||2|3|20||||0|0.25|0.5||||1.5|1.65|1.7|||||1.73|||4|73|141|0.05|0.07|0.16||12.8|||8.6|||2.4|||35||0|1.5|2.9|0|16|32|0|1|13|0|0|4|".15"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|0.5|1.3|6.1|0.4|1.6|4.6|0.1|0.3|1.8|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"1445068:1163238"|"1445068:5593778"
"H1"||"A"||||0|||23|||||0|0|0|0|0|0|100|100|100|100|100|100|70|78|85|15|48|55|50|63.5|90||0.3|||4.4|||14.1|||27.6|||17.1||5|26.5|45|||||||5|10|15||||0.5|1|2||||1.5|1.55|1.65|||||1.62|||14|28|42|0.1|0.13|0.16|||||17.4|||7.7|||38||0|1.5|2.9|17|23|31|2|6|10|0|0|3|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|2.4|4.8|8.2|1.8|3.6|6.2|0.2|1|2.5|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"1445069:1163312"|"1445069:5593779"
"H2"||"B"||||23|||122|||||0|0|0|0|0|0|100|100|100|100|100|100|70|85|100|40|45|95|5|33|85||2.9|||4.2|||5.7|||10.4|||9.8||5|41|85|||||||18|26|35||||0|0.25|0.5||||1.45|1.5|1.55|||||1.57|||4|9|14|0.13|0.13|0.19|||||30.4|||15.9|||41||0|1.5|2.9|27|36|44|12|18|25|1|4|25|".15"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|4.5|7.3|9.9|3.4|5.5|7.4|0.5|1.5|3|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"1445069:1163312"|"1445069:5593780"
"H3"|2|"C"||||122|||183|||||0|0|0|0|0|0|100|100|100|100|100|100|65|78|85|20|28|55|50|96.3|99||0|||1.3|||18.1|||62.7|||14.2||0.5|0.7|45|||||||2|3|20||||0|0.25|0.5||||1.5|1.65|1.7|||||1.73|||4|73|141|0.05|0.07|0.16||12.8|||8.6|||2.4|||35||0|1.5|2.9|0|16|32|0|1|13|0|0|4|".15"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|0.5|1.3|6.1|0.4|1.6|4.6|0.1|0.3|1.8|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"1445069:1163312"|"1445069:5593781"
"H1"||"A"||||0|||18|||||0|0|0|0|0|0|100|100|100|100|100|100|50|65|85|15|35|55|50|68.3|90||4.5|||14.6|||18.1|||20.3|||10.8||5|19.7|45|||||||2|12|18||||0.5|1|2||||1.5|1.55|1.65|||||1.62|||14|28|42|0.1|0.13|0.16|||||18.6|||8.9|||38||0|1.5|2.9|0|25|33|0|7|12|0|0|4|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|1.6|2.9|4.2|1.2|2.2|3.2|0.2|0.6|1.3|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"1445071:1155510"|"1445071:5593194"
"H2"||"E"||||18|||33|||||0|0|0|0|0|0|100|100|100|100|100|100|65|73|85|20|28|45|70|94.4|99||0|||1.3|||17.8|||61.5|||13.8||0.5|0.6|20|||||||2|5|8||||0|0.25|0.5||||1.55|1.65|1.7|||||1.73|||14|28|42|0.05|0.05|0.1||14.3|||10.4|||3.7|||35||0|1.5|2.9|0|17|21|0|2|4|0|0|0|".20"|".20"|0|0|0|0|0|0|0|0|0|0|0|0|0.5|1.8|3.1|0.4|1.4|2.3|0.1|0.4|0.9|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"1445071:1155510"|"1445071:5593195"
"H3"||"B"||||33|||107|||||0|0|0|0|0|0|100|100|100|100|100|100|70|85|100|40|45|80|25|56.3|80||1.3|||8.3|||14.9|||20.4|||11.4||5|17.7|40|||||||18|26|34||||0|0.25|0.5||||1.4|1.5|1.6|||||1.57|||4|9|14|0.13|0.16|0.19|||||24.2|||15.9|||41||0|1.5|2.9|27|35|43|12|18|24|1|4|18|".15"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|4.5|7.1|9.6|3.4|5.3|7.2|0.5|1.4|2.9|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"1445071:1155510"|"1445071:5593196"
"H4"||"C"||||107|||152|||||0|0|0|0|0|0|100|100|100|100|100|100|50|60|85|5|10|55|50|95.5|99||0.7|||13.1|||37|||37.6|||7.1||0.5|1.5|45|||||||2|3|15||||0|0.25|0.5||||1.5|1.65|1.7|||||1.73|||14|78|141|0.05|0.05|0.16||12.8|||8.6|||2.4|||35||0|1.5|2.9|0|16|27|0|1|10|0|0|2|".10"|".10"|0|0|0|0|0|0|0|0|0|0|0|0|0.5|2.8|4.9|0.4|2.1|3.7|0.1|0.6|1.5|3.6|5.1|6.5|||||||||||||||||||||||||||||||||"1445071:1155510"|"1445071:5593197"
"H1"||"A"||||0|||23|||||0|0|0|0|0|0|100|100|100|100|100|100|70|78|85|15|48|55|50|63.5|90||0.3|||4.4|||14.1|||27.6|||17.1||5|26.5|45|||||||5|10|15||||0.5|1|2||||1.5|1.55|1.65|||||1.62|||14|28|42|0.1|0.13|0.16|||||17.4|||7.7|||38||0|1.5|2.9|17|23|31|2|6|10|0|0|3|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|2.4|4.8|8.2|1.8|3.6|6.2|0.2|1|2.5|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"1445071:1172885"|"1445071:5593782"
"H2"||"B"||||23|||122|||||0|0|0|0|0|0|100|100|100|100|100|100|70|85|100|40|45|95|5|33|85||2.9|||4.2|||5.7|||10.4|||9.8||5|41|85|||||||18|26|35||||0|0.25|0.5||||1.45|1.5|1.55|||||1.57|||4|9|14|0.13|0.13|0.19|||||30.4|||15.9|||41||0|1.5|2.9|27|36|44|12|18|25|1|4|25|".15"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|4.5|7.3|9.9|3.4|5.5|7.4|0.5|1.5|3|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"1445071:1172885"|"1445071:5593783"
"H3"|2|"C"||||122|||183|||||0|0|0|0|0|0|100|100|100|100|100|100|65|78|85|20|28|55|50|96.3|99||0|||1.3|||18.1|||62.7|||14.2||0.5|0.7|45|||||||2|3|20||||0|0.25|0.5||||1.5|1.65|1.7|||||1.73|||4|73|141|0.05|0.07|0.16||12.8|||8.6|||2.4|||35||0|1.5|2.9|0|16|32|0|1|13|0|0|4|".15"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|0.5|1.3|6.1|0.4|1.6|4.6|0.1|0.3|1.8|3.6|4.6|5.5|||||||||||||||||||||||||||||||||"1445071:1172885"|"1445071:5593784"
"H1"||"A"||||0|||18|||||0|0|0|0|0|0|100|100|100|100|100|100|70|78|85|28|48|55|50|67.3|90||0.1|||3.1|||15.3|||32.3|||16.5||5|20.2|45|||||||5|12.5|20||||1|2|4||||1.5|1.55|1.65|||||1.62|||14|28|42|0.1|0.13|0.16|||||20.2|||10.7|||38||0|1.5|2.9|18|28|39|2|8|13|0|1|5|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|3.5|7.6|14|2.6|5.7|10.5|0.4|1.5|4.2|3.5|4.6|5.5|||||||||||||||||||||||||||||||||"1445075:1155228"|"1445075:5593805"
"H2"||"B"||||18|||107|||||0|0|0|0|0|0|100|100|100|100|100|100|70|85|100|40|45|80|25|56.2|80||1.3|||8.3|||14.9|||20.4|||11.3||2|17.3|45|||||||18|26.5|35||||0|0.25|0.5||||1.4|1.5|1.6|||||1.57|||4|9|14|0.13|0.15|0.16|||||24.4|||16.2|||41||0|1.5|2.9|27|36|44|12|18|25|1|4|19|".15"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|4.5|7.2|9.9|3.4|5.4|7.4|0.5|1.4|3|3.5|4.6|5.5|||||||||||||||||||||||||||||||||"1445075:1155228"|"1445075:5593806"
"H3"||"C"||||107|||200|||||0|0|0|0|0|0|100|100|100|100|100|100|50|73|85|5|28|45|70|95.4|99||0|||1.3|||18|||62.1|||14||0.5|0.6|20|||||||2|4|10||||0|0.25|0.5||||1.55|1.65|1.7|||||1.73|||4|23|42|0.05|0.07|0.1||13.6|||9.5|||3|||35||0|1.5|2.9|0|16|23|0|1|6|0|0|0|".17"|".17"|0|0|0|0|0|0|0|0|0|0|0|0|0.5|1.6|4.8|0.4|1.2|3.6|0.1|0.3|1.4|4.5|5.3|6|||||||||||||||||||||||||||||||||"1445075:1155228"|"1445075:5593807"
"H1"||"A"||||0|||33|||||0|0|0|0|0|0|100|100|100|100|100|100|60|78|95|30|48|75|30|70.9|80||0.1|||3.3|||16.1|||34|||17.4||5|16.6|50|||||||5|12.5|20||||1|12|20||||1.45|1.55|1.6|||||1.62|||14|28|42|0.13|0.16|0.19|||||29.9|||25.4|||33||0|1.5|2.9|18|28|73|2|8|12|0|1|15|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|3.5|7.6|50|2.6|5.7|37.5|0.4|1.5|15|4.5|5.5|6.5|||||||||||||||||||||||||||||||||"1445075:1582087"|"1445075:5608646"
"H2"||"B"||||33|||122|||||0|0|0|0|0|0|100|100|100|100|100|100|70|85|100|40|45|80|25|57|80||1.3|||8.4|||15.1|||20.7|||11.5||2|18|55|||||||18|25|35||||0.25|0.5|1||||1.4|1.5|1.6|||||1.57|||4|9|14|0.13|0.15|0.16|||||24|||15.7|||40||0|1.5|2.9|28|35|45|12|17|25|1|3|19|".17"|".17"|0|0|0|0|0|0|0|0|0|0|0|0|5.1|7.4|11|3.8|5.5|9.2|0.5|1.5|3.3|4.5|5|5.5|||||||||||||||||||||||||||||||||"1445075:1582087"|"1445075:5608647"
"H3"||"C"||||122|||200|||||0|0|0|0|0|0|100|100|100|100|100|100|65|78|85|20|28|55|50|97.3|99||0|||1.3|||18.3|||63.4|||14.3||0.5|0.7|30|||||||1|2|20||||0|0.25|0.5||||1.5|1.65|1.7|||||1.73|||14|92|141|0.05|0.05|0.16||11.7|||7.4|||1.7|||35||0|1.5|2.9|0|0|32|0|0|13|0|0|4|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|0.2|1.1|6.1|0.2|0.8|4.6|0|0.2|1.8|4.5|5.3|6|||||||||||||||||||||||||||||||||"1445075:1582087"|"1445075:5608648"
